FID;GEBIED;GEBOMSCH;LOCATIE;LOCOMSCH;X_WGS;Y_WGS;X_RD;Y_RD;Bron
185;BOVMWDE;Boven Merwede;TVBR1150;Vogeltelvak met SOVON-code BR1150;4.9284024004500004;51.8329991496;123350;427150;DONAR_RD
186;BOVMWDE;Boven Merwede;TVBR1359;Vogeltelvak (oud) vak BR1359;4.99248030166;51.8228495088;127760;425995;DONAR_RD
187;BOVMWDE;Boven Merwede;TVBV0010;Vogeltelvak (oud) vak 10;4.90320587604;51.8255713741;121608;426335;DONAR_RD
188;BOVMWDE;Boven Merwede;TVBV0020;Vogeltelvak (oud) vak 20;4.92639697482;51.8332969296;123212;427184;DONAR_RD
189;BOVMWDE;Boven Merwede;TVBV0030;Vogeltelvak (oud) vak 30;4.92779032171;51.8304167578;123306;426863;DONAR_RD
190;BOVMWDE;Boven Merwede;TVBV0050;Vogeltelvak (oud) vak 50;4.98750755773;51.8274083175;127420;426504;DONAR_RD
191;BOVMWDE;Boven Merwede;TVBV0060;Vogeltelvak (oud) vak 60;4.98013534476;51.8260345238;126911;426354;DONAR_RD
192;BOVMWDE;Boven Merwede;TVBV0070;Vogeltelvak (oud) vak 70;4.99874086366;51.8269426682;128194;426448;DONAR_RD
193;BOVMWDE;Boven Merwede;TVBV0110;Vogeltelvak (oud) vak 110;4.99303452956;51.8225097726;127798;425957;DONAR_RD
194;BRABSBBH;Brabantse Biesbosch;BIESDK;Biesdonk (Gat van de kleinen hil);4.76337186252;51.762333687899996;111909;419374;DONAR_RD
195;BRABSBBH;Brabantse Biesbosch;BOERPBSD;Boerenplaat, badstrand;4.71949392069;51.732659373;108850;416100;DONAR_RD
196;BRABSBBH;Brabantse Biesbosch;BOERPT1001;Boereplaat raai 1 PQ 001;4.72574806506;51.728136155;109277.4;415592.9;DONAR_RD
197;BRABSBBH;Brabantse Biesbosch;BOERPT1002;Boereplaat raai 1 PQ 002;4.72539798496;51.7290079825;109254.1;415690.1;DONAR_RD
198;BRABSBBH;Brabantse Biesbosch;BOERPT1003;Boereplaat raai 1 PQ 003;4.72504644369;51.7298798006;109230.7;415787.3;DONAR_RD
199;BRABSBBH;Brabantse Biesbosch;BOERPT1004;Boereplaat raai 1 PQ 004;4.7246948756;51.7307525165;109207.3;415884.6;DONAR_RD
200;BRABSBBH;Brabantse Biesbosch;BOERPT1005;Boereplaat raai 1 PQ 005;4.72434475469;51.7316243405;109184;415981.8;DONAR_RD
201;BRABSBBH;Brabantse Biesbosch;BOERPT1006;Boereplaat raai 1 PQ 006;4.72399315932;51.7324970541;109160.6;416079.1;DONAR_RD
202;BRABSBBH;Brabantse Biesbosch;BOERPT1007;Boereplaat raai 1 PQ 007;4.72364301121;51.7333688758;109137.3;416176.3;DONAR_RD
203;BRABSBBH;Brabantse Biesbosch;BOERPT1008;Boereplaat raai 1 PQ 008;4.72329140179;51.7342406882;109113.9;416273.5;DONAR_RD
204;BRABSBBH;Brabantse Biesbosch;BOERPT1009;Boereplaat raai 1 PQ 009;4.72294121325;51.7351134065;109090.6;416370.8;DONAR_RD
205;BRABSBBH;Brabantse Biesbosch;BOERPT1010;Boereplaat raai 1 PQ 010;4.72258957656;51.7359852165;109067.2;416468;DONAR_RD
206;BRABSBBH;Brabantse Biesbosch;BOERPT1011;Boereplaat raai 1 PQ 011;4.72223937404;51.7368570336;109043.9;416565.2;DONAR_RD
207;BRABSBBH;Brabantse Biesbosch;BOERPT2001;Boereplaat raai 2 PQ 001;4.72715200378;51.7283535387;109374.6;415616.2;DONAR_RD
208;BRABSBBH;Brabantse Biesbosch;BOERPT2002;Boereplaat raai 2 PQ 002;4.7268019359;51.7292262693;109351.3;415713.5;DONAR_RD
209;BRABSBBH;Brabantse Biesbosch;BOERPT2003;Boereplaat raai 2 PQ 003;4.72645041998;51.7300980917;109327.9;415810.7;DONAR_RD
210;BRABSBBH;Brabantse Biesbosch;BOERPT2004;Boereplaat raai 2 PQ 004;4.72610033805;51.7309699211;109304.6;415907.9;DONAR_RD
211;BRABSBBH;Brabantse Biesbosch;BOERPT2005;Boereplaat raai 2 PQ 005;4.72574878172;51.731842640000004;109281.2;416005.2;DONAR_RD
212;BRABSBBH;Brabantse Biesbosch;BOERPT2006;Boereplaat raai 2 PQ 006;4.72539867259;51.7327144671;109257.9;416102.4;DONAR_RD
213;BRABSBBH;Brabantse Biesbosch;BOERPT2007;Boereplaat raai 2 PQ 007;4.72504710217;51.7335862849;109234.5;416199.6;DONAR_RD
214;BRABSBBH;Brabantse Biesbosch;BOERPT2008;Boereplaat raai 2 PQ 008;4.72469695266;51.7344590086;109211.2;416296.9;DONAR_RD
215;BRABSBBH;Brabantse Biesbosch;BOERPT2009;Boereplaat raai 2 PQ 009;4.72434535498;51.735330824;109187.8;416394.1;DONAR_RD
216;BRABSBBH;Brabantse Biesbosch;BOERPT2010;Boereplaat raai 2 PQ 010;4.72399519145;51.7362026465;109164.5;416491.3;DONAR_RD
217;BRABSBBH;Brabantse Biesbosch;BOERPT2011;Boereplaat raai 2 PQ 011;4.7236435533;51.7370753585;109141.1;416588.6;DONAR_RD
218;BRABSBBH;Brabantse Biesbosch;BOERPT3001;Boereplaat raai 3 PQ 001;4.72855739051;51.7285718127;109471.9;415639.6;DONAR_RD
219;BRABSBBH;Brabantse Biesbosch;BOERPT3002;Boereplaat raai 3 PQ 002;4.72820591359;51.7294436404;109448.5;415736.8;DONAR_RD
220;BRABSBBH;Brabantse Biesbosch;BOERPT3003;Boereplaat raai 3 PQ 003;4.72785585751;51.7303163741;109425.2;415834.1;DONAR_RD
221;BRABSBBH;Brabantse Biesbosch;BOERPT3004;Boereplaat raai 3 PQ 004;4.72750435334;51.7311881996;109401.8;415931.3;DONAR_RD
222;BRABSBBH;Brabantse Biesbosch;BOERPT3005;Boereplaat raai 3 PQ 005;4.72715428319;51.732060032;109378.5;416028.5;DONAR_RD
223;BRABSBBH;Brabantse Biesbosch;BOERPT3006;Boereplaat raai 3 PQ 006;4.72680273862;51.7329327541;109355.1;416125.8;DONAR_RD
224;BRABSBBH;Brabantse Biesbosch;BOERPT3007;Boereplaat raai 3 PQ 007;4.72645264128;51.7338045842;109331.8;416223;DONAR_RD
225;BRABSBBH;Brabantse Biesbosch;BOERPT3008;Boereplaat raai 3 PQ 008;4.72610108261;51.7346764051;109308.4;416320.2;DONAR_RD
226;BRABSBBH;Brabantse Biesbosch;BOERPT3009;Boereplaat raai 3 PQ 009;4.72574949712;51.7355491236;109285;416417.5;DONAR_RD
227;BRABSBBH;Brabantse Biesbosch;BOERPT3010;Boereplaat raai 3 PQ 010;4.72539935896;51.7364209503;109261.7;416514.7;DONAR_RD
228;BRABSBBH;Brabantse Biesbosch;BOERPT3011;Boereplaat raai 3 PQ 011;4.72504775939;51.7372927677;109238.3;416611.9;DONAR_RD
229;BRABSBBH;Brabantse Biesbosch;BOVSGVHZD;Bovenste Gat van het Zand;4.85464341654;51.7340172551;118186;416174;DONAR_RD
230;BRABSBBH;Brabantse Biesbosch;BRABSBBH;Brabantse Biesbosch (deelgebied);4.80815115695;51.7680742477;115005;419987;DONAR_RD
231;BRABSBBH;Brabantse Biesbosch;BUITKGT;Buitenkooigat;4.80725848118;51.7496050301;114927;417933;DONAR_RD
232;BRABSBBH;Brabantse Biesbosch;GATVDBNNWSK;Gat van de Binnennieuwesteek;4.7537186475;51.7317078182;111213;415973;DONAR_RD
233;BRABSBBH;Brabantse Biesbosch;GATVDHZWT;Gat van de Hil zuidwest;4.74998794118;51.7447227008;110968;417423;DONAR_RD
234;BRABSBBH;Brabantse Biesbosch;GATVDKSBSD;Gat van de Kerksloot, badstrand;4.77171473871;51.725304213;112450;415250;DONAR_RD
235;BRABSBBH;Brabantse Biesbosch;GATVDKSND;Gat van de Kerksloot noord;4.77963194285;51.728599846;113e3;415612;DONAR_RD
236;BRABSBBH;Brabantse Biesbosch;GATVDTZK;Gat van den Turfzak;4.81276640006;51.7458565044;115304;417513;DONAR_RD
237;BRABSBBH;Brabantse Biesbosch;GATVDVEBSD;Gat van de Vloeien, badstrand;4.78564246803;51.7338269386;113420;416190;DONAR_RD
238;BRABSBBH;Brabantse Biesbosch;GATVDVEN;Gat van de vloeien;4.78839818897;51.7367357511;113613;416512;DONAR_RD
239;BRABSBBH;Brabantse Biesbosch;GATVDVSN;Gat van de Visschen;4.74602261449;51.7384172317;110688;416724;DONAR_RD
240;BRABSBBH;Brabantse Biesbosch;GATVVKPNOT;Gat van van Kampen Noordoost;4.78688729466;51.7556243782;113526;418614;DONAR_RD
241;BRABSBBH;Brabantse Biesbosch;GIJSTR;De Gijster;4.82270830259;51.7591736065;116002;418989;DONAR_RD
242;BRABSBBH;Brabantse Biesbosch;NOORDGVDPBSD;Noordergat van de Plomp, badstrand;4.79205018451;51.7200155103;113850;414650;DONAR_RD
243;BRABSBBH;Brabantse Biesbosch;NOORDGVDVSN;Noordergat van de Visschen;4.72239588817;51.732226395;109050;416050;DONAR_RD
244;BRABSBBH;Brabantse Biesbosch;NOORDGVDVSZD;Noordergat van de Visschen zuid;4.70666291051;51.7280906201;107959;415600;DONAR_RD
245;BRABSBBH;Brabantse Biesbosch;PAULZD;Pauluszand;4.86065811604;51.7632698254;118625;419425;DONAR_RD
246;BRABSBBH;Brabantse Biesbosch;RIETPBSD;Rietplaat, badstrand;4.77732511731;51.7493361273;112860;417920;DONAR_RD
247;BRABSBBH;Brabantse Biesbosch;RIETPT;Rietplaat;4.77668557894;51.7484338245;112815;417820;DONAR_RD
248;BRABSBBH;Brabantse Biesbosch;RUIGT;Ruigt;4.84492528223;51.7571839736;117534;418756;DONAR_RD
249;BRABSBBH;Brabantse Biesbosch;RUPSHK;Rupsenhoek;4.80007165258;51.7409391143;114423;416973;DONAR_RD
250;BRABSBBH;Brabantse Biesbosch;SPIJKBND;Spijkerboor noord;4.84633894612;51.7274706606;117607;415450;DONAR_RD
251;BRABSBBH;Brabantse Biesbosch;SPIJKBZD;Spijkerboor zuid;4.84109438414;51.7170452411;117236;414293;DONAR_RD
252;BRABSBBH;Brabantse Biesbosch;SPIJKBZD02;Spijkerboor zuid, punt 02;4.84235983689;51.7189209945;117325;414501;DONAR_RD
253;BRABSBBH;Brabantse Biesbosch;STEURGZD;Steurgat zuid;4.86175737148;51.7683988546;118705;419995;DONAR_RD
254;BRABSBBH;Brabantse Biesbosch;VISPT1001;Visplaat raai 1 PQ 001;4.74756129089;51.7371257288;110793;416579.4;DONAR_RD
255;BRABSBBH;Brabantse Biesbosch;VISPT1002;Visplaat raai 1 PQ 002;4.74620728606;51.7374446533;110699.8;416615.7;DONAR_RD
256;BRABSBBH;Brabantse Biesbosch;VISPT1003;Visplaat raai 1 PQ 003;4.74485327498;51.7377626633;110606.6;416651.9;DONAR_RD
257;BRABSBBH;Brabantse Biesbosch;VISPT1004;Visplaat raai 1 PQ 004;4.74349923206;51.7380815564;110513.4;416688.2;DONAR_RD
258;BRABSBBH;Brabantse Biesbosch;VISPT1005;Visplaat raai 1 PQ 005;4.74214518294;51.738399535;110420.2;416724.4;DONAR_RD
259;BRABSBBH;Brabantse Biesbosch;VISPT1006;Visplaat raai 1 PQ 006;4.74079110194;51.7387183968;110327;416760.7;DONAR_RD
260;BRABSBBH;Brabantse Biesbosch;VISPT1007;Visplaat raai 1 PQ 007;4.73943701478;51.739036344;110233.8;416796.9;DONAR_RD
261;BRABSBBH;Brabantse Biesbosch;VISPT1008;Visplaat raai 1 PQ 008;4.73808289569;51.7393551744;110140.6;416833.2;DONAR_RD
262;BRABSBBH;Brabantse Biesbosch;VISPT1009;Visplaat raai 1 PQ 009;4.7367287705;51.7396730902;110047.4;416869.4;DONAR_RD
263;BRABSBBH;Brabantse Biesbosch;VISPT1010;Visplaat raai 1 PQ 010;4.73537462631;51.7399909903;109954.2;416905.6;DONAR_RD
264;BRABSBBH;Brabantse Biesbosch;VISPT2001;Visplaat raai 2 PQ 001;4.74704905876;51.7362850857;110756.8;416486.2;DONAR_RD
265;BRABSBBH;Brabantse Biesbosch;VISPT2002;Visplaat raai 2 PQ 002;4.74569507557;51.7366040044;110663.6;416522.5;DONAR_RD
266;BRABSBBH;Brabantse Biesbosch;VISPT2003;Visplaat raai 2 PQ 003;4.74434108612;51.7369220085;110570.4;416558.7;DONAR_RD
267;BRABSBBH;Brabantse Biesbosch;VISPT2004;Visplaat raai 2 PQ 004;4.74298706485;51.7372408958;110477.2;416595;DONAR_RD
268;BRABSBBH;Brabantse Biesbosch;VISPT2005;Visplaat raai 2 PQ 005;4.74163303737;51.7375588685;110384;416631.2;DONAR_RD
269;BRABSBBH;Brabantse Biesbosch;VISPT2006;Visplaat raai 2 PQ 006;4.740278978;51.7378777245;110290.8;416667.5;DONAR_RD
270;BRABSBBH;Brabantse Biesbosch;VISPT2007;Visplaat raai 2 PQ 007;4.73892491249;51.7381956658;110197.6;416703.7;DONAR_RD
271;BRABSBBH;Brabantse Biesbosch;VISPT2008;Visplaat raai 2 PQ 008;4.73757081504;51.7385144904;110104.4;416740;DONAR_RD
272;BRABSBBH;Brabantse Biesbosch;VISPT2009;Visplaat raai 2 PQ 009;4.7362167115;51.7388324003;110011.2;416776.2;DONAR_RD
273;BRABSBBH;Brabantse Biesbosch;VISPT2010;Visplaat raai 2 PQ 010;4.73486258896;51.7391502946;109918;416812.4;DONAR_RD
274;BRABSBBH;Brabantse Biesbosch;VISPT3001;Visplaat raai 3 PQ 001;4.74653684564;51.7354444404;110720.6;416393;DONAR_RD
275;BRABSBBH;Brabantse Biesbosch;VISPT3002;Visplaat raai 3 PQ 002;4.74518288408;51.7357633532;110627.4;416429.3;DONAR_RD
276;BRABSBBH;Brabantse Biesbosch;VISPT3003;Visplaat raai 3 PQ 003;4.74382891628;51.7360813515;110534.2;416465.5;DONAR_RD
277;BRABSBBH;Brabantse Biesbosch;VISPT3004;Visplaat raai 3 PQ 004;4.74247491663;51.7364002329;110441;416501.8;DONAR_RD
278;BRABSBBH;Brabantse Biesbosch;VISPT3005;Visplaat raai 3 PQ 005;4.7411209108;51.7367181998;110347.8;416538;DONAR_RD
279;BRABSBBH;Brabantse Biesbosch;VISPT3006;Visplaat raai 3 PQ 006;4.73976687307;51.7370370499;110254.6;416574.3;DONAR_RD
280;BRABSBBH;Brabantse Biesbosch;VISPT3007;Visplaat raai 3 PQ 007;4.7384128292;51.7373549854;110161.4;416610.5;DONAR_RD
281;BRABSBBH;Brabantse Biesbosch;VISPT3008;Visplaat raai 3 PQ 008;4.73705875339;51.7376738041;110068.2;416646.8;DONAR_RD
282;BRABSBBH;Brabantse Biesbosch;VISPT3009;Visplaat raai 3 PQ 009;4.7357046715;51.7379917082;109975;416683;DONAR_RD
283;BRABSBBH;Brabantse Biesbosch;VISPT3010;Visplaat raai 3 PQ 010;4.73435057061;51.7383095966;109881.8;416719.2;DONAR_RD
284;BRABSBBH;Brabantse Biesbosch;WERKDBNN;Werkendam binnen (Steurgat);4.8772110444;51.8048301084;119800;424040;DONAR_RD
285;BRABSBBH;Brabantse Biesbosch;ZUIDGVDPP;Zuidergat van de Plomp;4.82672181169;51.7171301345;116243;414310;DONAR_RD
286;BRABSBBH;Brabantse Biesbosch;ZUIDJGDN;Zuider Jonge Deen;4.72431665878;51.7325519254;109183;416085;DONAR_RD
287;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;CALLOG30;Callantsoog 30 km uit de kust;4.27083874222;52.9266704392;79909;549305;DONAR_RD
288;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;CALLOG50;Callantsoog 50 km uit de kust;3.98334031048;52.9600035042;60652;553351;DONAR_RD
289;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;CALLOG70;Callantsoog 70 km uit de kust;3.68055317845;52.9916666903;40395;557312;DONAR_RD
290;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;EGMAZE30;Egmond aan Zee 30 km uit de kust;4.17999842057;52.668334786;73321;520663;DONAR_RD
291;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;EGMAZE50;Egmond aan Zee 50 km uit de kust;3.8866711899;52.6966636607;53549;524186;DONAR_RD
292;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;EGMAZE70;Egmond aan Zee 70 km uit de kust;3.5933397169;52.729162832;33815;528253;DONAR_RD
293;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;TERHDE30;Ter Heide 30 km uit de kust;3.89999666717;52.2541670794;53438;474945;DONAR_RD
294;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;TERHDE50;Ter Heide 50 km uit de kust;3.64333229838;52.3458299112;36163;485531;DONAR_RD
295;BREEVTN;Breeveertien  (Zuidelijke Noordzee,;TERHDE70;Ter Heide 70 km uit de kust;3.38999590342;52.4349963245;19180;495894;DONAR_RD
296;BRIELSMR;Brielse meer;BRIELLE;Brielle;4.17865545924;51.9083126671;71820;436120;DONAR_RD
297;BRIELSMR;Brielse meer;OOSTVNE;Oostvoorne;4.10385953175;51.9264887102;66710;438230;DONAR_RD
298;CALKNL;Calandkanaal;BEERKNL;Beerkanaal;4.09756223066;51.9720812504;66367;443309;DONAR_RD
299;CALKNL;Calandkanaal;BEERKNMDN;Beerkanaal midden;4.09063900206;51.9764193086;65900;443800;DONAR_RD
300;CALKNL;Calandkanaal;BENLHVN;Beneluxhaven;4.12818724997;51.9441300369;68417;440163;DONAR_RD
301;CALKNL;Calandkanaal;BENLHVN109;Beneluxhaven, vak 109;4.13118800119;51.9538625762;68642;441242;DONAR_RD
302;CALKNL;Calandkanaal;BRITTNHVN85;Brittanniehaven, vak 85;4.23492392916;51.8969033529;75671;434788;DONAR_RD
303;CALKNL;Calandkanaal;CALKNL86;Calandkanaal, vak 86;4.11686138088;51.9706281767;67690;443124;DONAR_RD
304;CALKNL;Calandkanaal;CALKNL89;Calandkanaal, vak 89;4.12880555182;51.965659197;68501;442557;DONAR_RD
305;CALKNL;Calandkanaal;CALKNL90;Calandkanaal, vak 90;4.14891904436;51.956181388;69865;441479;DONAR_RD
306;CALKNL;Calandkanaal;CALKNL96;Calandkanaal, vak 96;4.16805938443;51.946330491;71162;440361;DONAR_RD
307;CALKNL;Calandkanaal;CALKNLC1;Calandkanaal, vak C1;4.10798563468;51.9679607352;67075;442838;DONAR_RD
308;CALKNL;Calandkanaal;CALKNLC2;Calandkanaal, vak C2;4.20190938339;51.9310070032;73461;438618;DONAR_RD
309;CALKNL;Calandkanaal;PETLUHVN4;Petroleumhaven 4e;4.14074480412;51.9544857451;69300;441300;DONAR_RD
310;CALKNL;Calandkanaal;PETLUHVN491;4e Petroleumhaven, vak 91;4.14524210926;51.9523397493;69605;441056;DONAR_RD
311;CALKNL;Calandkanaal;PETLUHVN592;5e Petroleumhaven, vak 92;4.16438360874;51.9440177913;70905;440108;DONAR_RD
312;CALKNL;Calandkanaal;PETLUHVN7;Petroleumhaven 7e;4.21303392895;51.9165726968;74200;437e3;DONAR_RD
313;CALKNL;Calandkanaal;PETLUHVN793;7e Petroleumhaven, vak 93;4.21227676422;51.9193970148;74153;437315;DONAR_RD
314;CALKNL;Calandkanaal;ROZBSSNZDE;Rozenburgsesluis noordzijde;4.22915932982;51.8967297744;75274;434775;DONAR_RD
315;CALKNL;Calandkanaal;SCHEURHVN;Scheurhaven;4.13904566434;51.963260109;69200;442278;DONAR_RD
316;CALKNL;Calandkanaal;SCHEURHVN90A;Scheurhaven, vak 90A;4.14087765045;51.9617512173;69323;442108;DONAR_RD
317;DELFLD;Delfland  (kustvak);SCHEVNG1HVMD;Scheveningen 1e haven mond;4.26275020403;52.1001212872;77936;457363;DONAR_RD
318;DELFLD;Delfland  (kustvak);SCHEVNG2HVLZ;Scheveningen 2e haven landzijde;4.26474371259;52.0957262984;78065;456872;DONAR_RD
319;DELFLD;Delfland  (kustvak);SCHEVNG2HVMD;Scheveningen 2e haven midden;4.26630433083;52.0969368048;78174;457005;DONAR_RD
320;DOMML;De Dommel;INWATDM14;Beekse waterloop (DM14);5.55160186018;51.5143836243;166380;391620;DONAR_RD
321;DOMML;De Dommel;INWATDM16;Sliffertsestr (DM16);5.42072690969;51.4451833973;157300;383910;DONAR_RD
322;DOMML;De Dommel;INWATDM17;Gender (DM17);5.4465939548;51.4235978328;159100;381510;DONAR_RD
323;DOMML;De Dommel;INWATDM18;Blaarthem (DM18);5.446593141;51.4229685514;159100;381440;DONAR_RD
324;DOMML;De Dommel;INWATDM19;Hooydonkse Beek (DM19);5.60056994815;51.4487425095;169800;384327;DONAR_RD
325;DOMML;De Dommel;INWATEHV2;Fazantlaan (EHV2);5.48688902297;51.4387811428;161900;383202;DONAR_RD
326;DOMML;De Dommel;INWATEHV3;J. van Eykgracht (EHV3);5.50486099256;51.4356180601;163150;382852;DONAR_RD
327;DOMML;De Dommel;INWATZA00;Duiker Broekleij (ZA00);5.25376606935;51.668774066;145740;408790;DONAR_RD
328;DOMML;De Dommel;INWATZA03;Duiker III (ZA03);5.22254112323;51.6681049247;143580;408720;DONAR_RD
329;DONGE;Donge;INWATDS03;Afvoer Boven Donge (DS03);4.98401389044;51.600183768;127039;401229;DONAR_RD
330;DONGE;Donge;INWATOH04;Aanvoer Spui (OH04);4.84335097731;51.643807437;117331;406145;DONAR_RD
331;DONGE;Donge;INWATOH05;Aanvoer Houthaven Simons OH05);4.85165201573;51.6371034332;117900;405395;DONAR_RD
332;DONGE;Donge;INWATOH06;Aanvoer Patererf (OH06);4.85879508588;51.6328658001;118391;404920;DONAR_RD
333;DONGE;Donge;INWATOH07;Afvoer Denariusstraat (OH07);4.87883749192;51.629763312;119776;404565;DONAR_RD
334;DORDSBBH;Dordrechtse Biesbosch;BIESBDSBBBVS;Biesbosch, Dortsche Biesbosch, Beverslui;4.68098045277;51.7448213862;106203;417478;DONAR_RD
335;DORDSBBH;Dordrechtse Biesbosch;LEPLGT;Lepelaarsgat;4.67677365958;51.7333069846;105900;416200;DONAR_RD
336;DORDSBBH;Dordrechtse Biesbosch;WILLDOT;Willemsdorp oost;4.65639192731;51.7312937078;104490;415990;DONAR_RD
337;DORDSBBH;Dordrechtse Biesbosch;ZUIDMTGND;Zuid Maartensgat noord;4.65921995925;51.740867496;104696;417053;DONAR_RD
338;DORDSBBH;Dordrechtse Biesbosch;ZUIDMTGT;Zuid Maartensgat;4.64891577917;51.7281003742;103970;415640;DONAR_RD
339;DORDTSKL;Dordtse Kil;GRAVDHVN;s-Gravendeel haven;4.62612813094;51.7831520234;102460;421780;DONAR_RD
340;DORDTSKL;Dordtse Kil;GRAVDL;s-Gravendeel;4.62617971563;51.7800958263;102460;421440;DONAR_RD
341;DORDTSKL;Dordtse Kil;SCHENKDK;Schenkeldijk (kilometer 986);4.63096868043;51.7451564457;102750;417550;DONAR_RD
342;DORDTSKL;Dordtse Kil;TVBR1410;Vogeltelvak met SOVON-code BR1410;4.63032755392;51.7402078957;102700;417e3;DONAR_RD
343;DORDTSKL;Dordtse Kil;TVBR1421;Vogeltelvak met SOVON-code BR1421;4.62822973907;51.7788505479;102600;421300;DONAR_RD
344;DORDTSKL;Dordtse Kil;TVBR1422;Vogeltelvak met SOVON-code BR1422;4.63377093861;51.794168942;103e3;423e3;DONAR_RD
345;DORDTSKL;Dordtse Kil;TVBR1423;Vogeltelvak met SOVON-code BR1423;4.63819450713;51.7897024005;103300;422500;DONAR_RD
346;DORDTSKL;Dordtse Kil;WIELDRTOVR;Wieldrecht rechter oever (kilometer 981.;4.62747863263;51.788721872000004;102559.65;422398.6;DONAR_RD
347;DORDTSKL;Dordtse Kil;WILLDP;Willemsdorp;4.62917538211;51.7312106023;102610;416e3;DONAR_RD
348;DRENTE;Drente  (provincie);PUNT;De Punt (Drentse Aa);6.61985917108;53.1323954607;237460;572320;DONAR_RD
349;DRENTE;Drente  (provincie);ROGSS;Rogatsluis;6.26274393932;52.6897358146;214160;522720;DONAR_RD
350;DRENTE;Drente  (provincie);SCHIPBBG;Schipborg, brug (Schipborgsche Diep);6.66285862237;53.0751419227;240450;566e3;DONAR_RD
351;DRONTMR;Drontermeer  (randmeer);ABBSD;Abbertstrand;5.8546592123;52.5136379193;186699;502872;DONAR_RD
352;DRONTMR;Drontermeer  (randmeer);ABBT;Abbert;5.8590100288;52.505782749;187e3;502e3;DONAR_RD
353;DRONTMR;Drontermeer  (randmeer);DRONTMDK0.4;Drontermeerdijk, kilometer 0.4;5.8566570654;52.5422133145;186814;506052;DONAR_RD
354;DRONTMR;Drontermeer  (randmeer);DRONTMDK5;Drontermeerdijk, kilometer 5;5.85100685973;52.5011402627;186460;501480;DONAR_RD
355;DRONTMR;Drontermeer  (randmeer);EEKT;Eekt;5.83832932707;52.4827716462;185612;499431;DONAR_RD
356;DRONTMR;Drontermeer  (randmeer);EEKT1001;Eekt raai 1 PQ 001;5.83871840743;52.4836762107;185637.8;499531.8;DONAR_RD
357;DRONTMR;Drontermeer  (randmeer);EEKT1002;Eekt raai 1 PQ 002;5.83996199371;52.4831941825;185722.6;499478.7;DONAR_RD
358;DRONTMR;Drontermeer  (randmeer);EEKT1003;Eekt raai 1 PQ 003;5.84120556207;52.4827130401;185807.4;499425.7;DONAR_RD
359;DRONTMR;Drontermeer  (randmeer);EEKT1004;Eekt raai 1 PQ 004;5.84244910333;52.4822318846;185892.2;499372.7;DONAR_RD
360;DRONTMR;Drontermeer  (randmeer);EEKT1005;Eekt raai 1 PQ 005;5.84369261749;52.481750716;185977;499319.7;DONAR_RD
361;DRONTMR;Drontermeer  (randmeer);EEKT1006;Eekt raai 1 PQ 006;5.84493463238;52.4812695401;186061.7;499266.7;DONAR_RD
362;DRONTMR;Drontermeer  (randmeer);EEKT1007;Eekt raai 1 PQ 007;5.84617808303;52.4807874467;186146.5;499213.6;DONAR_RD
363;DRONTMR;Drontermeer  (randmeer);EEKT2001;Eekt raai 2 PQ 001;5.83793034743;52.4829169785;185584.8;499447;DONAR_RD
364;DRONTMR;Drontermeer  (randmeer);EEKT2002;Eekt raai 2 PQ 002;5.83917393018;52.4824358573;185669.6;499394;DONAR_RD
365;DRONTMR;Drontermeer  (randmeer);EEKT2003;Eekt raai 2 PQ 003;5.84041747662;52.4819538243;185754.4;499340.9;DONAR_RD
366;DRONTMR;Drontermeer  (randmeer);EEKT2004;Eekt raai 2 PQ 004;5.84165953297;52.4814726826;185839.1;499287.9;DONAR_RD
367;DRONTMR;Drontermeer  (randmeer);EEKT2005;Eekt raai 2 PQ 005;5.84290303442;52.4809915223;185923.9;499234.9;DONAR_RD
368;DRONTMR;Drontermeer  (randmeer);EEKT2006;Eekt raai 2 PQ 006;5.84414650877;52.4805103489;186008.7;499181.9;DONAR_RD
369;DRONTMR;Drontermeer  (randmeer);EEKT2007;Eekt raai 2 PQ 007;5.84538994671;52.4800282636;186093.5;499128.8;DONAR_RD
370;DRONTMR;Drontermeer  (randmeer);EEKT3001;Eekt raai 3 PQ 001;5.83714231453;52.4821577409;185531.8;499362.2;DONAR_RD
371;DRONTMR;Drontermeer  (randmeer);EEKT3002;Eekt raai 3 PQ 002;5.83838441236;52.4816766335;185616.5;499309.2;DONAR_RD
372;DRONTMR;Drontermeer  (randmeer);EEKT3003;Eekt raai 3 PQ 003;5.8396279461;52.4811946087;185701.3;499256.1;DONAR_RD
373;DRONTMR;Drontermeer  (randmeer);EEKT3004;Eekt raai 3 PQ 004;5.84087146192;52.4807134696;185786.1;499203.1;DONAR_RD
374;DRONTMR;Drontermeer  (randmeer);EEKT3005;Eekt raai 3 PQ 005;5.84211495064;52.4802323175;185870.9;499150.1;DONAR_RD
375;DRONTMR;Drontermeer  (randmeer);EEKT3006;Eekt raai 3 PQ 006;5.84335841226;52.4797511523;185955.7;499097.1;DONAR_RD
